tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,19,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.18772759881236,3.67,1.050420168067227,3.4938399999999996,0.04424243278215724,0.9698519067162523
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,19,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.18772777599885,3.67,1.050420168067227,3.4938399999999996,0.04424243278215724,0.9698519067162523
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,20,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.425322628260843,3.67,1.050420168067227,3.4938399999999996,0.06155156738857975,0.9762569720793186
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,20,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.74977898922016,3.67,1.050420168067227,3.4938399999999996,0.06155156738857975,0.9762569720793186
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,20,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.324456360959296,3.67,1.050420168067227,3.4938399999999996,0.06155156738857975,0.9762569720793186
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,20,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.324456137489264,3.67,1.050420168067227,3.4938399999999996,0.06155156738857975,0.9762569720793186
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,21,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.217034344143599,3.67,1.050420168067227,3.4938399999999996,0.03249145408638003,0.8201493827368923
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,21,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.39362241121903,3.67,1.050420168067227,3.4938399999999996,0.03249145408638003,0.8201493827368923
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,21,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-27.176588067075482,3.67,1.050420168067227,3.4938399999999996,0.03249145408638003,0.8201493827368923
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,21,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-27.176587226294036,3.67,1.050420168067227,3.4938399999999996,0.03249145408638003,0.8201493827368923
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,22,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.287127147232726,3.67,1.050420168067227,3.4938399999999996,0.18178942902883302,0.9861380528249626
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,22,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.15210213471066,3.67,1.050420168067227,3.4938399999999996,0.18178942902883302,0.9861380528249626
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,22,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.86497498747787,3.67,1.050420168067227,3.4938399999999996,0.18178942902883302,0.9861380528249626
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,22,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.86497470094962,3.67,1.050420168067227,3.4938399999999996,0.18178942902883302,0.9861380528249626
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,23,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.238518604055686,3.67,1.050420168067227,3.4938399999999996,0.1750076332786052,0.9492038337718935
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,23,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.64826955119325,3.67,1.050420168067227,3.4938399999999996,0.1750076332786052,0.9492038337718935
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,23,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.40975094713759,3.67,1.050420168067227,3.4938399999999996,0.1750076332786052,0.9492038337718935
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,23,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-31.40975156060974,3.67,1.050420168067227,3.4938399999999996,0.1750076332786052,0.9492038337718935
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,24,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.818272676578036,3.67,1.050420168067227,3.4938399999999996,0.1163754532510442,0.9618205786649617
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,24,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.161979399528235,3.67,1.050420168067227,3.4938399999999996,0.1163754532510442,0.9618205786649617
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,24,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.343706722950195,3.67,1.050420168067227,3.4938399999999996,0.1163754532510442,0.9618205786649617
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,24,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.34370769004999,3.67,1.050420168067227,3.4938399999999996,0.1163754532510442,0.9618205786649617
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,25,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.10474503307166,3.67,1.050420168067227,3.4938399999999996,0.0168249917795489,0.8325356051516337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,25,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.897946188235146,3.67,1.050420168067227,3.4938399999999996,0.0168249917795489,0.8325356051516337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,25,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-27.79320115516345,3.67,1.050420168067227,3.4938399999999996,0.0168249917795489,0.8325356051516337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,25,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-27.793201943127947,3.67,1.050420168067227,3.4938399999999996,0.0168249917795489,0.8325356051516337
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,26,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.132974846719004,3.67,1.050420168067227,3.4938399999999996,0.020763579652528175,0.9872403157382651
