tag,iteration,route,case,method,score
contemp_al_base_routes_uncertainty_rewire_embedded,552,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09176629810817814
contemp_al_base_routes_uncertainty_rewire_embedded,553,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011751399855743376
contemp_al_base_routes_uncertainty_rewire_embedded,553,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.44626661859526
contemp_al_base_routes_uncertainty_rewire_embedded,553,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.43451521873956
contemp_al_base_routes_uncertainty_rewire_embedded,553,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.43451521873956
contemp_al_base_routes_uncertainty_rewire_embedded,553,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3152240952482215
contemp_al_base_routes_uncertainty_rewire_embedded,553,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.08630923058232
contemp_al_base_routes_uncertainty_rewire_embedded,553,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11820232301200387
contemp_al_base_routes_uncertainty_rewire_embedded,553,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11820232301200387
contemp_al_base_routes_uncertainty_rewire_embedded,554,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012330931033272272
contemp_al_base_routes_uncertainty_rewire_embedded,554,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.411750047359135
contemp_al_base_routes_uncertainty_rewire_embedded,554,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.39941911632583
contemp_al_base_routes_uncertainty_rewire_embedded,554,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.39941911632583
contemp_al_base_routes_uncertainty_rewire_embedded,554,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3338675245072973
contemp_al_base_routes_uncertainty_rewire_embedded,554,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.59509703622863
contemp_al_base_routes_uncertainty_rewire_embedded,554,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11989716031010973
contemp_al_base_routes_uncertainty_rewire_embedded,554,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11989716031010973
contemp_al_base_routes_uncertainty_rewire_embedded,555,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01057148568137999
contemp_al_base_routes_uncertainty_rewire_embedded,555,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.44076087260953
contemp_al_base_routes_uncertainty_rewire_embedded,555,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.43018938692812
contemp_al_base_routes_uncertainty_rewire_embedded,555,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.43018938692812
contemp_al_base_routes_uncertainty_rewire_embedded,555,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.183291938329989
contemp_al_base_routes_uncertainty_rewire_embedded,555,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.94364716864367
contemp_al_base_routes_uncertainty_rewire_embedded,555,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11730578807751083
contemp_al_base_routes_uncertainty_rewire_embedded,555,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11730578807751083
contemp_al_base_routes_uncertainty_rewire_embedded,556,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011535351899173919
contemp_al_base_routes_uncertainty_rewire_embedded,556,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.862047710764216
contemp_al_base_routes_uncertainty_rewire_embedded,556,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.85051235886499
contemp_al_base_routes_uncertainty_rewire_embedded,556,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.85051235886499
contemp_al_base_routes_uncertainty_rewire_embedded,556,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0777956166220055
contemp_al_base_routes_uncertainty_rewire_embedded,556,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.00324690385683
contemp_al_base_routes_uncertainty_rewire_embedded,556,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1130642487709843
contemp_al_base_routes_uncertainty_rewire_embedded,556,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1130642487709843
contemp_al_base_routes_uncertainty_rewire_embedded,557,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.015206832216846876
contemp_al_base_routes_uncertainty_rewire_embedded,557,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.043977041467166
contemp_al_base_routes_uncertainty_rewire_embedded,557,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.02877020925038
contemp_al_base_routes_uncertainty_rewire_embedded,557,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.02877020925038
contemp_al_base_routes_uncertainty_rewire_embedded,557,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.073633011690661
contemp_al_base_routes_uncertainty_rewire_embedded,557,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.666232871788914
contemp_al_base_routes_uncertainty_rewire_embedded,557,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08637977345330469
contemp_al_base_routes_uncertainty_rewire_embedded,557,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08637977345330469
contemp_al_base_routes_uncertainty_rewire_embedded,558,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.014818360859207364
contemp_al_base_routes_uncertainty_rewire_embedded,558,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.469015942941304
contemp_al_base_routes_uncertainty_rewire_embedded,558,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.454197582082095
contemp_al_base_routes_uncertainty_rewire_embedded,558,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.454197582082095
contemp_al_base_routes_uncertainty_rewire_embedded,558,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.261708899757364
contemp_al_base_routes_uncertainty_rewire_embedded,558,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.554249397575695
contemp_al_base_routes_uncertainty_rewire_embedded,558,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11263964796107705
contemp_al_base_routes_uncertainty_rewire_embedded,558,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11263964796107705
contemp_al_base_routes_uncertainty_rewire_embedded,559,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013000765057223508
contemp_al_base_routes_uncertainty_rewire_embedded,559,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.75782521066682
contemp_al_base_routes_uncertainty_rewire_embedded,559,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.74482444560959
contemp_al_base_routes_uncertainty_rewire_embedded,559,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.74482444560959
contemp_al_base_routes_uncertainty_rewire_embedded,559,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.576409911385954
contemp_al_base_routes_uncertainty_rewire_embedded,559,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.56492715894159
contemp_al_base_routes_uncertainty_rewire_embedded,559,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0766364739978076
contemp_al_base_routes_uncertainty_rewire_embedded,559,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0766364739978076
contemp_al_base_routes_uncertainty_rewire_embedded,560,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.016154901612218657
contemp_al_base_routes_uncertainty_rewire_embedded,560,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.8560839222957
contemp_al_base_routes_uncertainty_rewire_embedded,560,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.83992902068348
contemp_al_base_routes_uncertainty_rewire_embedded,560,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.83992902068348
contemp_al_base_routes_uncertainty_rewire_embedded,560,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0568548372129416
contemp_al_base_routes_uncertainty_rewire_embedded,560,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.94211888041131
contemp_al_base_routes_uncertainty_rewire_embedded,560,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1880737688670308
contemp_al_base_routes_uncertainty_rewire_embedded,560,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1880737688670308
contemp_al_base_routes_uncertainty_rewire_embedded,561,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011945964196930066
contemp_al_base_routes_uncertainty_rewire_embedded,561,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.68105232775501
contemp_al_base_routes_uncertainty_rewire_embedded,561,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.669106363558086
contemp_al_base_routes_uncertainty_rewire_embedded,561,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.669106363558086
contemp_al_base_routes_uncertainty_rewire_embedded,561,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2101973706203326
contemp_al_base_routes_uncertainty_rewire_embedded,561,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.15399327756186
contemp_al_base_routes_uncertainty_rewire_embedded,561,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08748792682760732
contemp_al_base_routes_uncertainty_rewire_embedded,561,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08748792682760732
contemp_al_base_routes_uncertainty_rewire_embedded,562,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013501962880428006
contemp_al_base_routes_uncertainty_rewire_embedded,562,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.538020059954185
contemp_al_base_routes_uncertainty_rewire_embedded,562,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.52451809707376
contemp_al_base_routes_uncertainty_rewire_embedded,562,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.52451809707376
contemp_al_base_routes_uncertainty_rewire_embedded,562,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2831605213198376
contemp_al_base_routes_uncertainty_rewire_embedded,562,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.89402047294327
contemp_al_base_routes_uncertainty_rewire_embedded,562,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13007013255272973
contemp_al_base_routes_uncertainty_rewire_embedded,562,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13007013255272973
contemp_al_base_routes_uncertainty_rewire_embedded,563,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01212707229362267
contemp_al_base_routes_uncertainty_rewire_embedded,563,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.08486967341512
contemp_al_base_routes_uncertainty_rewire_embedded,563,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.07274260112147
contemp_al_base_routes_uncertainty_rewire_embedded,563,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.07274260112147
contemp_al_base_routes_uncertainty_rewire_embedded,563,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.151147124840127
contemp_al_base_routes_uncertainty_rewire_embedded,563,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.28057397933071
contemp_al_base_routes_uncertainty_rewire_embedded,563,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09835073592135617
contemp_al_base_routes_uncertainty_rewire_embedded,563,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09835073592135617
